S.No ,item,itemLabel
1,http://www.wikidata.org/entity/Q96685912,Asha Karami
2,http://www.wikidata.org/entity/Q107620543,Redlam Padma Kumari
3,http://www.wikidata.org/entity/Q89642048,Mamatha Lala
4,http://www.wikidata.org/entity/Q90431286,Lekha Pandit
5,http://www.wikidata.org/entity/Q107620096,T. Radha
6,http://www.wikidata.org/entity/Q108596597,Ruby Tandon
7,http://www.wikidata.org/entity/Q15700453,Chitra Sarkar
8,http://www.wikidata.org/entity/Q7295830,Ratna De
9,http://www.wikidata.org/entity/Q7493001,Sheila Balakrishnan
10,http://www.wikidata.org/entity/Q18589320,Niruben Amin
11,http://www.wikidata.org/entity/Q107462476,R. Satyabhama Reddy
12,http://www.wikidata.org/entity/Q107491585,S. Jhansi Lakshmi
13,http://www.wikidata.org/entity/Q26702925,Ranjana Srivastava
14,http://www.wikidata.org/entity/Q6398859,Khadija Mumtaz
15,http://www.wikidata.org/entity/Q7668666,T. S. Kanaka
16,http://www.wikidata.org/entity/Q7914349,Vandana Jain
17,http://www.wikidata.org/entity/Q95111305,Pooja Khamar
18,http://www.wikidata.org/entity/Q16901165,Mamtaz Sanghamita
19,http://www.wikidata.org/entity/Q6319483,Jyotsna Srikanth
20,http://www.wikidata.org/entity/Q17661468,M. Subhadra Nair
21,http://www.wikidata.org/entity/Q115556299,Anshita Aggarwal
22,http://www.wikidata.org/entity/Q115853350,Anita Panda
23,http://www.wikidata.org/entity/Q95120443,Kasturi Bhattacharjee
24,http://www.wikidata.org/entity/Q22327426,Anjali Tendulkar
25,http://www.wikidata.org/entity/Q107356125,Challa Sundaram
26,http://www.wikidata.org/entity/Q107545936,Pamidimukkala Vijaya
27,http://www.wikidata.org/entity/Q28869394,Soniya Nityanand
28,http://www.wikidata.org/entity/Q109385329,Dasari Sudha
29,http://www.wikidata.org/entity/Q91554100,Sherin U. Devaskar
30,http://www.wikidata.org/entity/Q16875390,Kamala Selvaraj
31,http://www.wikidata.org/entity/Q6428167,Komarraju Atchamamba
32,http://www.wikidata.org/entity/Q18378016,Saroj Chooramani Gopal
33,http://www.wikidata.org/entity/Q115276353,Wonchi Murry
34,http://www.wikidata.org/entity/Q21062285,Soumya Swaminathan
35,http://www.wikidata.org/entity/Q20684642,Mary Poonen Lukose
36,http://www.wikidata.org/entity/Q5102293,Chitra Bharucha
37,http://www.wikidata.org/entity/Q16142915,Nandini Mundkur
38,http://www.wikidata.org/entity/Q6027353,Indumati Gopinathan
39,http://www.wikidata.org/entity/Q113153840,Dr Era Dutta
40,http://www.wikidata.org/entity/Q7907747,V Shanta
41,http://www.wikidata.org/entity/Q116672016,Pallavi Patel
42,http://www.wikidata.org/entity/Q116820273,Dr. Firdouse Iqbal Changampalli
43,http://www.wikidata.org/entity/Q116829483,Anuradha Sekaran
44,http://www.wikidata.org/entity/Q116836456,Gayathri K
45,http://www.wikidata.org/entity/Q44211406,Nirmala Wadhwani
46,http://www.wikidata.org/entity/Q13637900,Indira Nath
47,http://www.wikidata.org/entity/Q24933178,Shiela Mehra
48,http://www.wikidata.org/entity/Q45882346,Geeta Kashyap Vemuganti
49,http://www.wikidata.org/entity/Q119444947,Tanaya Narendra
50,http://www.wikidata.org/entity/Q6025009,Indira Hinduja
51,http://www.wikidata.org/entity/Q120483978,Madarametla Navya Chowdary
52,http://www.wikidata.org/entity/Q47494288,Dipshikha Chakravortty
53,http://www.wikidata.org/entity/Q121789530,Sudharani Jena
54,http://www.wikidata.org/entity/Q465051,Lakshmi Sahgal
55,http://www.wikidata.org/entity/Q42313133,Nirupama Rath
56,http://www.wikidata.org/entity/Q122899983,Savitha Devi Yelamanchi
57,http://www.wikidata.org/entity/Q124212359,Rita Bakshi
58,http://www.wikidata.org/entity/Q15701878,G. Meenakshi
59,http://www.wikidata.org/entity/Q47517062,Dr. Madhu Gupta
60,http://www.wikidata.org/entity/Q16728352,Anjali Damania
61,http://www.wikidata.org/entity/Q6874742,Mirudhubashini Govindarajan
62,http://www.wikidata.org/entity/Q29532937,Bhakti Yadav
63,http://www.wikidata.org/entity/Q20685034,Lucy Oommen
64,http://www.wikidata.org/entity/Q20676966,Vera Hingorani
65,http://www.wikidata.org/entity/Q24566018,M. Sarada Menon
66,http://www.wikidata.org/entity/Q37830946,Teena Chopra
67,http://www.wikidata.org/entity/Q91459265,Sailakshmi Balijepally
68,http://www.wikidata.org/entity/Q95099143,Sujatha Mohan
69,http://www.wikidata.org/entity/Q107491298,S. Radha Rani
70,http://www.wikidata.org/entity/Q107610257,Ayyagari Mythili
71,http://www.wikidata.org/entity/Q97248791,Santwana Bardoloi
72,http://www.wikidata.org/entity/Q110935545,Vidya Yeravdekar
73,http://www.wikidata.org/entity/Q91346348,Divyani Garg
